Source_Wallet_ID,Dest_Wallet_ID,Timestamp,Amount,Token_Type
W_Normal_1966,W_Normal_72463,2026-02-16 20:18:00,10.6982,BTC
W_Normal_1967,W_Normal_24819,2026-01-05 20:04:00,11.2286,BTC
W_Normal_1968,W_Normal_33245,2026-01-17 20:08:00,0.5387,BTC
W_Normal_1968,W_Normal_36132,2026-01-09 03:50:00,7.5401,BTC
W_Normal_1969,W_Normal_68835,2026-03-01 13:00:00,9.4405,BTC
W_Normal_1969,W_Normal_19218,2026-01-28 03:40:00,14.046,BTC
W_Normal_1970,W_Normal_48060,2026-02-14 20:08:00,11.2074,BTC
W_Normal_1970,W_Normal_93038,2026-01-19 17:58:00,4.1904,BTC
W_Normal_1970,W_Normal_17537,2026-01-28 09:29:00,12.6234,BTC
W_Normal_1970,W_Normal_68592,2026-02-06 14:29:00,9.5917,BTC
W_Normal_1971,W_Normal_3003,2026-03-10 02:24:00,0.9846,BTC
W_Normal_1971,W_Normal_37210,2026-01-30 12:12:00,13.9195,BTC
W_Normal_1972,W_Normal_54746,2026-02-04 18:18:00,10.6479,BTC
W_Normal_1973,W_Normal_71475,2026-02-12 06:27:00,12.1464,BTC
W_Normal_1974,W_Normal_13999,2026-02-26 06:44:00,11.4324,BTC
W_Normal_1975,W_Normal_92129,2026-01-09 00:54:00,7.0941,BTC
W_Normal_1976,W_Normal_11288,2026-01-19 14:04:00,1.9077,BTC
W_Normal_1977,W_Normal_65161,2026-01-04 20:49:00,8.695,BTC
W_Normal_1977,W_Normal_91993,2026-01-01 12:56:00,1.1293,BTC
W_Normal_1977,W_Normal_81874,2026-01-01 00:10:00,1.4638,BTC
W_Normal_1978,W_Normal_21249,2026-01-05 09:18:00,6.2686,BTC
W_Normal_1978,W_Normal_53878,2026-01-10 07:45:00,4.7042,BTC
W_Normal_1978,W_Normal_4681,2026-01-30 06:32:00,6.2549,BTC
W_Normal_1979,W_Normal_57441,2026-01-28 09:59:00,1.4291,BTC
W_Normal_1980,W_Normal_48155,2026-01-07 14:22:00,9.7284,BTC
W_Normal_1980,W_Normal_54926,2026-01-08 01:55:00,13.5953,BTC
W_Normal_1980,W_Normal_69418,2026-02-27 21:46:00,4.6868,BTC
W_Normal_1981,W_Normal_30238,2026-03-10 23:06:00,0.3812,BTC
W_Normal_1981,W_Normal_73930,2026-01-01 02:11:00,8.501,BTC
W_Normal_1982,W_Normal_29448,2026-02-19 03:01:00,8.815,BTC
W_Normal_1982,W_Normal_64823,2026-02-14 23:05:00,2.3614,BTC
W_Normal_1982,W_Normal_97473,2026-01-28 21:07:00,13.0925,BTC
W_Normal_1982,W_Normal_33012,2026-02-20 04:23:00,3.3986,BTC
W_Normal_1983,W_Normal_96236,2026-01-29 03:13:00,11.0128,BTC
W_Normal_1984,W_Normal_98355,2026-01-21 00:23:00,0.5809,BTC
W_Normal_1984,W_Normal_85754,2026-01-12 02:11:00,11.0183,BTC
W_Normal_1984,W_Normal_57909,2026-02-24 10:00:00,4.8045,BTC
W_Normal_1984,W_Normal_78883,2026-01-23 21:03:00,9.96,BTC
W_Normal_1985,W_Normal_73274,2026-01-16 08:49:00,3.0191,BTC
W_Normal_1985,W_Normal_586,2026-02-19 05:27:00,3.7815,BTC
W_Normal_1985,W_Normal_90668,2026-01-09 06:36:00,5.5607,BTC
W_Normal_1986,W_Normal_20485,2026-02-09 23:19:00,14.1293,BTC
W_Normal_1987,W_Normal_92652,2026-01-15 16:08:00,5.5875,BTC
W_Normal_1987,W_Normal_83453,2026-01-25 07:34:00,9.0179,BTC
W_Normal_1988,W_Normal_97958,2026-02-14 04:24:00,10.3524,BTC
W_Normal_1988,W_Normal_30622,2026-02-03 17:45:00,3.2928,BTC
W_Normal_1988,W_Normal_50716,2026-01-04 22:08:00,13.7337,BTC
W_Normal_1988,W_Normal_83970,2026-03-05 23:44:00,7.6192,BTC
W_Normal_1988,W_Normal_59605,2026-01-30 23:01:00,10.2237,BTC
W_Normal_1988,W_Normal_82644,2026-01-13 18:43:00,6.511,BTC
W_Normal_1988,W_Normal_12322,2026-02-23 09:34:00,7.4637,BTC
W_Normal_1988,W_Normal_99157,2026-01-01 11:40:00,11.1962,BTC
W_Normal_1988,W_Normal_68347,2026-02-24 15:37:00,8.0011,BTC
W_Normal_1988,W_Normal_80282,2026-02-07 08:53:00,6.5036,BTC
W_Normal_1989,W_Normal_45734,2026-01-14 12:10:00,0.2921,BTC
W_Normal_1990,W_Normal_19787,2026-01-13 01:08:00,4.277,BTC
W_Normal_1990,W_Normal_51595,2026-01-16 19:45:00,9.1504,BTC
W_Normal_1991,W_Normal_96110,2026-02-06 05:19:00,8.9078,BTC
W_Normal_1991,W_Normal_52607,2026-02-27 02:20:00,14.4882,BTC
W_Normal_1992,W_Normal_75742,2026-01-03 04:40:00,8.6481,BTC
W_Normal_1992,W_Normal_36018,2026-02-26 05:50:00,9.6544,BTC
W_Normal_1993,W_Normal_80502,2026-02-02 20:50:00,6.3311,BTC
W_Normal_1994,W_Normal_13028,2026-01-15 17:08:00,3.5976,BTC
W_Normal_1994,W_Normal_61671,2026-02-10 21:26:00,6.1121,BTC
W_Normal_1995,W_Normal_54596,2026-02-17 19:49:00,5.7893,BTC
W_Normal_1996,W_Normal_38425,2026-01-28 11:26:00,14.6473,BTC
W_Normal_1997,W_Normal_69314,2026-02-23 06:04:00,11.6951,BTC
W_Normal_1998,W_Normal_27294,2026-01-20 16:40:00,14.5637,BTC
W_Normal_1998,W_Normal_47186,2026-01-30 10:01:00,8.2683,BTC
W_Normal_1999,W_Normal_62514,2026-01-22 06:43:00,1.4114,BTC
W_Normal_1999,W_Normal_28724,2026-03-06 22:42:00,1.342,BTC
W_Normal_1999,W_Normal_80507,2026-02-14 06:53:00,8.5583,BTC
W_Normal_1999,W_Normal_2529,2026-01-26 05:20:00,11.3308,BTC
W_Normal_2000,W_Normal_79550,2026-02-22 02:03:00,13.5007,BTC
W_Normal_2001,W_Normal_65982,2026-01-10 12:08:00,11.175,BTC
W_Normal_2001,W_Normal_31483,2026-01-09 18:56:00,12.9978,BTC
W_Normal_2002,W_Normal_25088,2026-02-19 03:51:00,14.6437,BTC
W_Normal_2002,W_Normal_95406,2026-01-17 00:52:00,7.0274,BTC
W_Normal_2002,W_Normal_65971,2026-03-04 07:51:00,4.6356,BTC
W_Normal_2002,W_Normal_71103,2026-02-24 19:11:00,13.1462,BTC
W_Normal_2002,W_Normal_5400,2026-01-04 15:46:00,4.3424,BTC
W_Normal_2002,W_Normal_98800,2026-01-04 10:22:00,0.7594,BTC
W_Normal_2002,W_Normal_60143,2026-02-07 08:15:00,2.1394,BTC
W_Normal_2002,W_Normal_42951,2026-01-04 10:23:00,5.5185,BTC
W_Normal_2002,W_Normal_83566,2026-03-05 22:05:00,6.56,BTC
W_Normal_2002,W_Normal_11893,2026-02-09 14:25:00,6.0145,BTC
W_Normal_2003,W_Normal_63103,2026-01-13 03:26:00,8.4551,BTC
W_Normal_2003,W_Normal_25408,2026-01-11 04:41:00,0.9508,BTC
W_Normal_2003,W_Normal_70114,2026-02-12 14:43:00,1.4167,BTC
W_Normal_2004,W_Normal_45912,2026-02-28 19:53:00,6.5904,BTC
W_Normal_2004,W_Normal_39242,2026-01-12 09:20:00,1.9592,BTC
W_Normal_2005,W_Normal_30570,2026-02-27 04:32:00,14.1996,BTC
W_Normal_2006,W_Normal_57016,2026-02-11 16:30:00,5.0045,BTC
W_Normal_2006,W_Normal_46892,2026-02-24 02:27:00,8.597,BTC
W_Normal_2006,W_Normal_43208,2026-02-26 20:29:00,1.8184,BTC
W_Normal_2007,W_Normal_56036,2026-02-27 16:25:00,11.683,BTC
W_Normal_2007,W_Normal_26701,2026-01-17 08:16:00,6.4581,BTC
W_Normal_2008,W_Normal_90669,2026-03-01 04:47:00,14.7029,BTC
W_Normal_2008,W_Normal_9033,2026-01-22 23:40:00,14.9541,BTC
W_Normal_2008,W_Normal_88000,2026-01-04 23:04:00,11.1175,BTC
W_Normal_2009,W_Normal_22552,2026-02-28 00:16:00,4.1622,BTC
W_Normal_2009,W_Normal_16337,2026-03-01 13:24:00,13.1993,BTC
W_Normal_2009,W_Normal_75109,2026-01-25 04:40:00,2.7964,BTC
W_Normal_2010,W_Normal_85205,2026-02-05 07:05:00,0.6901,BTC
W_Normal_2010,W_Normal_15376,2026-01-14 00:56:00,3.2087,BTC
W_Normal_2010,W_Normal_74400,2026-02-28 21:20:00,14.3389,BTC
W_Normal_2010,W_Normal_14132,2026-03-04 03:50:00,4.2514,BTC
W_Normal_2010,W_Normal_59371,2026-03-03 03:13:00,6.9745,BTC
W_Normal_2010,W_Normal_36623,2026-01-06 20:56:00,8.8025,BTC
W_Normal_2010,W_Normal_77496,2026-01-25 00:31:00,5.4563,BTC
W_Normal_2010,W_Normal_82955,2026-02-11 01:30:00,5.6836,BTC
W_Normal_2010,W_Normal_73231,2026-01-15 08:26:00,5.1009,BTC
W_Normal_2010,W_Normal_9423,2026-03-09 03:10:00,0.0539,BTC
W_Normal_2011,W_Normal_56874,2026-01-25 13:14:00,2.1471,BTC
W_Normal_2011,W_Normal_72499,2026-02-07 23:34:00,8.9425,BTC
W_Normal_2011,W_Normal_89751,2026-01-07 08:33:00,3.9915,BTC
W_Normal_2012,W_Normal_26779,2026-02-08 15:49:00,12.5487,BTC
W_Normal_2013,W_Normal_46418,2026-02-12 05:08:00,10.9694,BTC
W_Normal_2014,W_Normal_44671,2026-01-03 13:18:00,6.5518,BTC
W_Normal_2014,W_Normal_67004,2026-02-25 19:57:00,12.9849,BTC
W_Normal_2014,W_Normal_27335,2026-01-07 19:29:00,3.4149,BTC
W_Normal_2014,W_Normal_43384,2026-01-31 11:23:00,4.8473,BTC
W_Normal_2015,W_Normal_49127,2026-02-02 13:14:00,1.8145,BTC
W_Normal_2015,W_Normal_76959,2026-01-25 18:03:00,11.6012,BTC
W_Normal_2016,W_Normal_6403,2026-03-03 06:55:00,5.8849,BTC
W_Normal_2017,W_Normal_11812,2026-01-27 00:48:00,12.2865,BTC
W_Normal_2017,W_Normal_27492,2026-02-23 21:10:00,2.9368,BTC
W_Normal_2017,W_Normal_2596,2026-02-20 04:20:00,13.9923,BTC
W_Normal_2018,W_Normal_66150,2026-03-04 16:30:00,3.0368,BTC
W_Normal_2018,W_Normal_22291,2026-01-21 17:39:00,14.0233,BTC
W_Normal_2018,W_Normal_18341,2026-01-03 07:55:00,10.1599,BTC
W_Normal_2018,W_Normal_76765,2026-01-10 00:19:00,4.7427,BTC
W_Normal_2019,W_Normal_79278,2026-01-29 22:48:00,4.6711,BTC
W_Normal_2019,W_Normal_27782,2026-02-21 16:53:00,14.1922,BTC
W_Normal_2019,W_Normal_25692,2026-01-25 08:11:00,5.9254,BTC
W_Normal_2019,W_Normal_64662,2026-03-10 08:46:00,11.0425,BTC
W_Normal_2020,W_Normal_45634,2026-01-26 11:16:00,11.5718,BTC
W_Normal_2020,W_Normal_21948,2026-01-10 21:07:00,4.9602,BTC
W_Normal_2020,W_Normal_62329,2026-03-05 06:17:00,10.6667,BTC
W_Normal_2020,W_Normal_17201,2026-01-20 17:29:00,3.1039,BTC
W_Normal_2021,W_Normal_60869,2026-01-07 12:12:00,1.761,BTC
W_Normal_2022,W_Normal_73652,2026-01-21 12:07:00,9.6274,BTC
W_Normal_2022,W_Normal_46673,2026-01-19 11:06:00,4.6999,BTC
W_Normal_2023,W_Normal_19686,2026-01-08 15:25:00,11.0893,BTC
W_Normal_2023,W_Normal_2645,2026-03-09 05:01:00,10.6342,BTC
W_Normal_2024,W_Normal_42325,2026-01-15 02:55:00,5.6259,BTC
W_Normal_2024,W_Normal_49834,2026-01-29 05:49:00,4.1414,BTC
W_Normal_2024,W_Normal_66390,2026-02-18 13:37:00,14.1514,BTC
W_Normal_2025,W_Normal_93273,2026-01-23 01:23:00,13.3991,BTC
W_Normal_2026,W_Normal_70115,2026-02-10 14:39:00,3.2793,BTC
W_Normal_2026,W_Normal_37925,2026-02-27 17:43:00,12.0302,BTC
W_Normal_2026,W_Normal_9427,2026-01-28 13:59:00,8.6597,BTC
W_Normal_2026,W_Normal_36474,2026-01-11 08:21:00,0.2124,BTC
W_Normal_2026,W_Normal_3752,2026-03-04 18:47:00,6.2701,BTC
W_Normal_2026,W_Normal_26752,2026-02-17 14:05:00,5.9845,BTC
W_Normal_2026,W_Normal_27029,2026-03-11 04:49:00,9.6082,BTC
W_Normal_2026,W_Normal_73171,2026-01-02 04:45:00,8.0955,BTC
W_Normal_2026,W_Normal_8976,2026-03-06 12:52:00,2.7137,BTC
W_Normal_2026,W_Normal_15469,2026-01-26 23:06:00,2.6192,BTC
W_Normal_2027,W_Normal_48610,2026-02-25 07:43:00,3.9154,BTC
W_Normal_2028,W_Normal_4521,2026-03-09 11:34:00,7.2022,BTC
W_Normal_2028,W_Normal_65829,2026-02-17 08:06:00,8.8496,BTC
W_Normal_2028,W_Normal_72410,2026-03-10 18:55:00,7.2739,BTC
W_Normal_2028,W_Normal_70585,2026-03-09 15:31:00,11.1593,BTC
W_Normal_2029,W_Normal_47317,2026-02-28 00:59:00,5.5138,BTC
W_Normal_2030,W_Normal_3352,2026-02-06 22:58:00,0.5704,BTC
W_Normal_2031,W_Normal_91413,2026-02-06 11:45:00,11.6956,BTC
W_Normal_2031,W_Normal_1812,2026-03-10 13:16:00,11.5911,BTC
W_Normal_2031,W_Normal_96809,2026-01-20 03:57:00,0.8476,BTC
W_Normal_2032,W_Normal_77111,2026-01-28 21:08:00,8.9888,BTC
W_Normal_2033,W_Normal_10783,2026-01-01 14:25:00,14.4491,BTC
W_Normal_2033,W_Normal_16027,2026-01-05 19:36:00,2.236,BTC
W_Normal_2034,W_Normal_15726,2026-02-25 05:47:00,3.2668,BTC
W_Normal_2035,W_Normal_60714,2026-01-09 17:26:00,9.5269,BTC
W_Normal_2035,W_Normal_30435,2026-01-25 10:25:00,7.7321,BTC
W_Normal_2036,W_Normal_54504,2026-01-08 22:27:00,6.3836,BTC
W_Normal_2036,W_Normal_62491,2026-01-20 10:52:00,3.7633,BTC
W_Normal_2037,W_Normal_77370,2026-03-06 05:24:00,6.6304,BTC
W_Normal_2038,W_Normal_66357,2026-01-14 17:33:00,0.1643,BTC
W_Normal_2038,W_Normal_71459,2026-02-27 15:26:00,12.6751,BTC
W_Normal_2039,W_Normal_13194,2026-02-21 23:41:00,10.2974,BTC
W_Normal_2039,W_Normal_87466,2026-03-10 22:15:00,3.1631,BTC
W_Normal_2039,W_Normal_2234,2026-02-07 19:47:00,9.3555,BTC
W_Normal_2040,W_Normal_30911,2026-02-13 14:44:00,2.6478,BTC
W_Normal_2040,W_Normal_44567,2026-02-24 19:00:00,0.6766,BTC
W_Normal_2041,W_Normal_7543,2026-01-24 08:19:00,2.6617,BTC
W_Normal_2041,W_Normal_77064,2026-03-02 18:57:00,12.4208,BTC
W_Normal_2042,W_Normal_98654,2026-03-05 15:02:00,11.8861,BTC
W_Normal_2043,W_Normal_53674,2026-01-20 23:03:00,5.3881,BTC
W_Normal_2044,W_Normal_76123,2026-02-11 22:08:00,11.1412,BTC
W_Normal_2044,W_Normal_70378,2026-01-05 04:56:00,4.8008,BTC
W_Normal_2045,W_Normal_58748,2026-03-10 21:20:00,2.114,BTC
W_Normal_2045,W_Normal_23515,2026-01-26 17:17:00,5.026,BTC
W_Normal_2045,W_Normal_77034,2026-02-23 15:37:00,5.7057,BTC
W_Normal_2046,W_Normal_94981,2026-02-07 10:36:00,12.0329,BTC
W_Normal_2046,W_Normal_54464,2026-02-23 07:31:00,11.7851,BTC
W_Normal_2046,W_Normal_810,2026-02-25 10:59:00,4.2094,BTC
W_Normal_2047,W_Normal_51773,2026-02-11 03:00:00,5.8935,BTC
W_Normal_2047,W_Normal_52228,2026-01-12 18:03:00,1.8962,BTC
W_Normal_2048,W_Normal_8424,2026-02-22 19:24:00,10.6495,BTC
W_Normal_2048,W_Normal_65151,2026-01-22 13:14:00,4.2078,BTC
W_Normal_2048,W_Normal_91700,2026-01-03 18:14:00,5.8967,BTC
W_Normal_2048,W_Normal_79585,2026-01-20 14:59:00,11.9387,BTC
W_Normal_2049,W_Normal_38104,2026-02-10 05:48:00,8.1694,BTC
W_Normal_2050,W_Normal_26215,2026-02-05 23:32:00,2.2284,BTC
W_Normal_2050,W_Normal_45596,2026-02-20 14:30:00,3.3961,BTC
W_Normal_2050,W_Normal_22685,2026-01-11 22:00:00,8.8695,BTC
W_Normal_2051,W_Normal_27072,2026-03-06 09:38:00,13.4931,BTC
W_Normal_2052,W_Normal_29271,2026-01-19 01:42:00,3.0204,BTC
W_Normal_2052,W_Normal_3325,2026-01-28 19:08:00,0.9654,BTC
W_Normal_2053,W_Normal_21254,2026-01-24 00:38:00,1.8293,BTC
W_Normal_2053,W_Normal_11653,2026-01-05 10:40:00,10.4525,BTC
W_Normal_2054,W_Normal_49783,2026-02-21 09:42:00,11.6684,BTC
W_Normal_2055,W_Normal_83047,2026-02-02 10:01:00,0.5774,BTC
W_Normal_2055,W_Normal_40309,2026-01-07 19:42:00,9.3611,BTC
W_Normal_2055,W_Normal_20103,2026-03-05 08:13:00,8.7961,BTC
W_Normal_2055,W_Normal_21306,2026-01-05 18:40:00,4.3284,BTC
W_Normal_2056,W_Normal_13253,2026-02-12 06:08:00,1.1498,BTC
W_Normal_2057,W_Normal_79958,2026-01-07 00:23:00,10.0421,BTC
W_Normal_2058,W_Normal_25051,2026-02-09 19:16:00,11.6636,BTC
W_Normal_2059,W_Normal_42932,2026-01-30 18:38:00,7.2334,BTC
W_Normal_2059,W_Normal_60589,2026-01-09 05:22:00,5.678,BTC
W_Normal_2060,W_Normal_80103,2026-01-09 18:16:00,8.1374,BTC
W_Normal_2060,W_Normal_32051,2026-03-05 05:06:00,8.2127,BTC
W_Normal_2060,W_Normal_6762,2026-03-07 10:41:00,0.7796,BTC
W_Normal_2060,W_Normal_18671,2026-01-18 22:52:00,7.5015,BTC
W_Normal_2061,W_Normal_47596,2026-01-22 03:00:00,11.3321,BTC
W_Normal_2062,W_Normal_1330,2026-01-01 13:56:00,14.7323,BTC
W_Normal_2062,W_Normal_70090,2026-01-04 08:01:00,14.2502,BTC
W_Normal_2062,W_Normal_36700,2026-02-14 04:54:00,13.4723,BTC
W_Normal_2063,W_Normal_42480,2026-02-09 16:00:00,0.9808,BTC
W_Normal_2064,W_Normal_7580,2026-01-15 20:34:00,7.406,BTC
W_Normal_2064,W_Normal_73279,2026-01-10 06:05:00,7.6832,BTC
W_Normal_2065,W_Normal_70189,2026-03-06 16:46:00,7.6115,BTC
W_Normal_2065,W_Normal_48454,2026-02-20 21:04:00,13.1353,BTC
W_Normal_2065,W_Normal_33790,2026-01-06 17:08:00,1.292,BTC
W_Normal_2066,W_Normal_82254,2026-01-12 18:02:00,7.8304,BTC
W_Normal_2067,W_Normal_26576,2026-02-16 11:28:00,9.9839,BTC
W_Normal_2068,W_Normal_88127,2026-02-04 09:09:00,6.3259,BTC
W_Normal_2069,W_Normal_77078,2026-02-01 23:09:00,5.8782,BTC
W_Normal_2070,W_Normal_56646,2026-01-26 03:49:00,0.4813,BTC
W_Normal_2071,W_Normal_30151,2026-01-24 06:59:00,13.2567,BTC
W_Normal_2071,W_Normal_75810,2026-02-18 13:01:00,12.8942,BTC
W_Normal_2071,W_Normal_27809,2026-02-19 06:52:00,13.5551,BTC
W_Normal_2071,W_Normal_78373,2026-01-30 13:20:00,9.0667,BTC
W_Normal_2072,W_Normal_81911,2026-02-27 02:32:00,7.2495,BTC
W_Normal_2072,W_Normal_14939,2026-01-14 11:51:00,2.2823,BTC
W_Normal_2073,W_Normal_99760,2026-01-27 00:32:00,0.0037,BTC
W_Normal_2074,W_Normal_86381,2026-01-08 03:38:00,0.658,BTC
W_Normal_2074,W_Normal_60761,2026-02-16 11:37:00,8.58,BTC
W_Normal_2074,W_Normal_22879,2026-01-15 12:48:00,9.2366,BTC
W_Normal_2075,W_Normal_99215,2026-02-12 14:46:00,11.0247,BTC
W_Normal_2075,W_Normal_69493,2026-03-10 21:58:00,9.2693,BTC
W_Normal_2075,W_Normal_6834,2026-02-09 13:00:00,4.6494,BTC
W_Normal_2075,W_Normal_68952,2026-02-10 17:53:00,3.5656,BTC
W_Normal_2076,W_Normal_93574,2026-02-24 00:56:00,13.4439,BTC
W_Normal_2077,W_Normal_16318,2026-02-19 23:12:00,6.398,BTC
W_Normal_2078,W_Normal_54923,2026-02-06 12:22:00,9.6179,BTC
W_Normal_2078,W_Normal_95630,2026-02-09 14:56:00,13.0324,BTC
W_Normal_2078,W_Normal_20795,2026-01-07 10:15:00,14.7358,BTC
W_Normal_2079,W_Normal_70140,2026-02-24 12:34:00,8.9876,BTC
W_Normal_2079,W_Normal_50514,2026-02-20 10:46:00,9.9236,BTC
W_Normal_2079,W_Normal_72120,2026-01-11 19:24:00,11.5833,BTC
W_Normal_2080,W_Normal_68094,2026-01-20 08:18:00,13.6609,BTC
W_Normal_2081,W_Normal_18470,2026-01-31 22:06:00,2.0875,BTC
W_Normal_2082,W_Normal_45325,2026-01-26 14:55:00,1.327,BTC
W_Normal_2082,W_Normal_74315,2026-02-12 15:55:00,12.0055,BTC
W_Normal_2083,W_Normal_54023,2026-02-05 01:47:00,1.5599,BTC
W_Normal_2083,W_Normal_98192,2026-02-06 10:02:00,2.7719,BTC
W_Normal_2084,W_Normal_42971,2026-02-26 04:22:00,1.6137,BTC
W_Normal_2085,W_Normal_58625,2026-01-08 18:40:00,2.9453,BTC
W_Normal_2085,W_Normal_6418,2026-02-17 22:34:00,6.3985,BTC
W_Normal_2086,W_Normal_39036,2026-01-22 03:02:00,8.0255,BTC
W_Normal_2086,W_Normal_28857,2026-01-06 23:03:00,5.0127,BTC
W_Normal_2086,W_Normal_68541,2026-01-15 06:12:00,11.9866,BTC
W_Normal_2087,W_Normal_98880,2026-01-30 15:38:00,10.0436,BTC
W_Normal_2088,W_Normal_57266,2026-02-06 05:30:00,9.5186,BTC
W_Normal_2089,W_Normal_79501,2026-01-18 05:09:00,4.0909,BTC
W_Normal_2089,W_Normal_29662,2026-01-04 18:13:00,14.3072,BTC
W_Normal_2089,W_Normal_7410,2026-02-18 09:14:00,0.3251,BTC
W_Normal_2089,W_Normal_48140,2026-02-03 15:22:00,0.2906,BTC
W_Normal_2090,W_Normal_53076,2026-02-07 04:03:00,12.4811,BTC
W_Normal_2091,W_Normal_41818,2026-01-14 00:29:00,0.2694,BTC
W_Normal_2091,W_Normal_7554,2026-01-12 05:49:00,0.0221,BTC
W_Normal_2091,W_Normal_62259,2026-02-10 16:35:00,1.4056,BTC
W_Normal_2092,W_Normal_82048,2026-02-24 18:11:00,0.4657,BTC
W_Normal_2093,W_Normal_68173,2026-01-09 17:56:00,9.4254,BTC
W_Normal_2094,W_Normal_6012,2026-02-05 13:49:00,4.8353,BTC
W_Normal_2094,W_Normal_35053,2026-02-19 20:07:00,13.2784,BTC
W_Normal_2094,W_Normal_4622,2026-01-02 14:20:00,1.2504,BTC
W_Normal_2095,W_Normal_78180,2026-01-26 18:14:00,4.5594,BTC
W_Normal_2096,W_Normal_52738,2026-02-15 05:13:00,7.3248,BTC
W_Normal_2097,W_Normal_64787,2026-01-25 11:00:00,9.7005,BTC
W_Normal_2098,W_Normal_62508,2026-01-16 19:30:00,9.7269,BTC
W_Normal_2099,W_Normal_54477,2026-01-20 12:21:00,7.1643,BTC
W_Normal_2099,W_Normal_97163,2026-03-01 11:07:00,14.0298,BTC
W_Normal_2100,W_Normal_26271,2026-02-09 11:33:00,3.0871,BTC
W_Normal_2101,W_Normal_60541,2026-01-24 03:17:00,14.0893,BTC
W_Normal_2101,W_Normal_39209,2026-02-09 18:15:00,4.2954,BTC
W_Normal_2101,W_Normal_62822,2026-02-01 11:20:00,0.2743,BTC
W_Normal_2101,W_Normal_85130,2026-01-27 00:16:00,5.6565,BTC
W_Normal_2101,W_Normal_5390,2026-02-23 15:50:00,5.0964,BTC
W_Normal_2101,W_Normal_47663,2026-01-15 12:48:00,7.0756,BTC
W_Normal_2101,W_Normal_79865,2026-01-18 01:58:00,6.8138,BTC
W_Normal_2101,W_Normal_25171,2026-01-16 08:07:00,6.0156,BTC
W_Normal_2101,W_Normal_12161,2026-02-05 19:52:00,12.7284,BTC
W_Normal_2101,W_Normal_31303,2026-01-02 11:33:00,7.9839,BTC
W_Normal_2102,W_Normal_57868,2026-03-10 13:21:00,7.6964,BTC
W_Normal_2102,W_Normal_17188,2026-02-09 17:25:00,12.8371,BTC
W_Normal_2102,W_Normal_81089,2026-02-13 06:14:00,2.4599,BTC
W_Normal_2103,W_Normal_78165,2026-01-02 16:17:00,2.7986,BTC
W_Normal_2103,W_Normal_27501,2026-03-04 04:24:00,8.1226,BTC
W_Normal_2103,W_Normal_99374,2026-01-12 07:29:00,13.9145,BTC
W_Normal_2103,W_Normal_75507,2026-01-01 05:43:00,12.4905,BTC
W_Normal_2104,W_Normal_42895,2026-01-05 20:58:00,8.2234,BTC
W_Normal_2104,W_Normal_78992,2026-03-06 19:26:00,3.6853,BTC
W_Normal_2105,W_Normal_61817,2026-02-22 18:09:00,0.257,BTC
W_Normal_2105,W_Normal_53723,2026-02-05 13:15:00,11.0825,BTC
W_Normal_2106,W_Normal_13735,2026-02-19 12:53:00,2.9786,BTC
W_Normal_2106,W_Normal_45325,2026-02-21 16:43:00,11.3893,BTC
W_Normal_2107,W_Normal_5683,2026-02-17 03:33:00,1.9183,BTC
W_Normal_2107,W_Normal_12847,2026-01-27 02:38:00,8.7405,BTC
W_Normal_2108,W_Normal_78162,2026-01-02 07:52:00,5.5901,BTC
W_Normal_2108,W_Normal_3210,2026-02-10 17:51:00,10.2375,BTC
W_Normal_2109,W_Normal_31348,2026-02-20 09:55:00,0.697,BTC
W_Normal_2109,W_Normal_59988,2026-02-02 19:29:00,8.8981,BTC
W_Normal_2110,W_Normal_27007,2026-02-14 08:08:00,2.3716,BTC
W_Normal_2110,W_Normal_36183,2026-01-02 09:41:00,12.8802,BTC
W_Normal_2110,W_Normal_7324,2026-01-31 02:35:00,14.5464,BTC
W_Normal_2111,W_Normal_82815,2026-02-18 13:24:00,14.9551,BTC
W_Normal_2112,W_Normal_15378,2026-01-29 10:19:00,13.7932,BTC
W_Normal_2112,W_Normal_10929,2026-01-24 18:09:00,2.8402,BTC
W_Normal_2112,W_Normal_42291,2026-01-23 01:31:00,13.4408,BTC
W_Normal_2112,W_Normal_86881,2026-02-19 17:21:00,1.5606,BTC
W_Normal_2113,W_Normal_11391,2026-02-03 22:52:00,2.265,BTC
W_Normal_2113,W_Normal_61299,2026-01-01 13:03:00,5.3636,BTC
W_Normal_2114,W_Normal_88688,2026-01-17 01:57:00,9.7095,BTC
W_Normal_2115,W_Normal_51327,2026-02-13 22:23:00,7.9156,BTC
W_Normal_2115,W_Normal_8846,2026-02-02 10:26:00,4.266,BTC
W_Normal_2116,W_Normal_34513,2026-03-10 05:08:00,4.5959,BTC
W_Normal_2116,W_Normal_83916,2026-01-17 14:33:00,0.9954,BTC
W_Normal_2116,W_Normal_59308,2026-01-28 16:20:00,0.4472,BTC
W_Normal_2117,W_Normal_18805,2026-01-06 08:05:00,9.4085,BTC
W_Normal_2117,W_Normal_52662,2026-01-11 04:06:00,3.4029,BTC
W_Normal_2118,W_Normal_44443,2026-01-14 16:03:00,10.3998,BTC
W_Normal_2118,W_Normal_43728,2026-03-06 09:37:00,14.7491,BTC
W_Normal_2119,W_Normal_25505,2026-01-05 21:00:00,7.8272,BTC
W_Normal_2119,W_Normal_13219,2026-03-05 19:30:00,1.2112,BTC
W_Normal_2120,W_Normal_50350,2026-02-22 11:08:00,9.6003,BTC
